,description,latitude,longitude,turnsign,vissign,yieldsign,stopsign,parksign,light
13941,No Parking AnyTime Both Directions,40.45809372,-80.05170442,0,0,0,0,1,0
13942,No Parking AnyTime Both Directions,40.45758963,-80.0512388,0,0,0,0,1,0
13943,No Parking AnyTime Both Directions,40.45639453,-80.05335347,0,0,0,0,1,0
13944,No Parking AnyTime Both Directions,40.45645167,-80.05307183,0,0,0,0,1,0
13945,No Parking AnyTime Both Directions,40.4566231,-80.05273656,0,0,0,0,1,0
13946,No Parking AnyTime Both Directions,40.45681291,-80.05239859999998,0,0,0,0,1,0
13947,No Parking AnyTime Both Directions,40.45695169,-80.05216525,0,0,0,0,1,0
13948,No Parking AnyTime Both Directions,40.45711292,-80.05185679,0,0,0,0,1,0
13949,No Parking AnyTime Both Directions,40.45718435,-80.05196676,0,0,0,0,1,0
13950,No Parking AnyTime Both Directions,40.45729047,-80.0515242,0,0,0,0,1,0
13951,No Parking AnyTime Both Directions,40.45735782,-80.05212501,0,0,0,0,1,0
13952,No Parking AnyTime Both Directions,40.45756803,-80.05233405,0,0,0,0,1,0
13953,No Parking AnyTime Both Directions,40.45778149,-80.05254058,0,0,0,0,1,0
13954,No Parking AnyTime Both Directions,40.45801816,-80.05274720000001,0,0,0,0,1,0
13955,No Parking AnyTime Both Directions,40.45824469,-80.0529725,0,0,0,0,1,0
13956,No Parking AnyTime Both Directions,40.45852508,-80.05322238,0,0,0,0,1,0
13957,No Parking AnyTime Both Directions,40.45371059,-80.04871091,0,0,0,0,1,0
13958,No Parking AnyTime Both Directions,40.4539351,-80.0489286,0,0,0,0,1,0
13959,No Parking AnyTime Both Directions,40.45413871,-80.04911227,0,0,0,0,1,0
13960,No Parking AnyTime Both Directions,40.45433254,-80.04928133,0,0,0,0,1,0
13961,No Parking AnyTime Both Directions,40.45448765,-80.04944495,0,0,0,0,1,0
13962,No Parking AnyTime Both Directions,40.45478767,-80.04969574,0,0,0,0,1,0
13963,No Parking AnyTime Both Directions,40.45514891,-80.05007716,0,0,0,0,1,0
13964,No Parking AnyTime Both Directions,40.45536538,-80.05027833,0,0,0,0,1,0
13965,Stop,40.45549919,-80.05039903,0,0,0,1,0,0
13966,Stop,40.45559715,-80.05060556,0,0,0,1,0,0
13967,No Parking AnyTime Both Directions,40.45563491,-80.0505318,0,0,0,0,1,0
13968,No Parking AnyTime Both Directions,40.45584104,-80.05069809,0,0,0,0,1,0
13969,No Parking AnyTime Both Directions,40.45603243,-80.05088723,0,0,0,0,1,0
13970,No Parking AnyTime Both Directions,40.45652599,-80.05135193,0,0,0,0,1,0
13971,No Parking AnyTime Both Directions,40.4568463,-80.05163907,0,0,0,0,1,0
13972,No Parking AnyTime Both Directions,40.45941787,-80.05653149,0,0,0,0,1,0
13973,No Parking AnyTime Both Directions,40.45948929,-80.05632496,0,0,0,0,1,0
13974,No Parking AnyTime Both Directions,40.45890562,-80.05480415,0,0,0,0,1,0
13975,Stop,40.45843215,-80.05434012,0,0,0,1,0,0
13976,Stop,40.45831582,-80.0542838,0,0,0,1,0,0
13977,Except Right Turn (plaque),40.45831582,-80.0542838,1,0,0,0,0,0
13978,No Parking AnyTime Both Directions,40.4581199,-80.05409873,0,0,0,0,1,0
13979,No Parking AnyTime Both Directions,40.45779337,-80.05377463,0,0,0,0,1,0
13980,No Parking AnyTime Both Directions,40.45759556,-80.05358936,0,0,0,0,1,0
13981,No Parking AnyTime Both Directions,40.45708738,-80.05311729,0,0,0,0,1,0
13982,No Parking AnyTime Both Directions,40.45684567,-80.05289735,0,0,0,0,1,0
13983,No Parking AnyTime Both Directions,40.45658035,-80.05265863,0,0,0,0,1,0
13984,No Parking AnyTime Both Directions,40.45642582,-80.05248051,0,0,0,0,1,0
13985,No Parking AnyTime Both Directions,40.45613837,-80.05222464,0,0,0,0,1,0
13986,No Parking AnyTime Both Directions,40.45586897,-80.05197519,0,0,0,0,1,0
13987,No Parking AnyTime Both Directions,40.45561998,-80.05174989,0,0,0,0,1,0
13988,No Parking AnyTime Both Directions,40.45541691,-80.05155409,0,0,0,0,1,0
13989,No Parking AnyTime Both Directions,40.45487729,-80.05105251,0,0,0,0,1,0
13990,No Parking AnyTime Both Directions,40.45464666,-80.05083257,0,0,0,0,1,0
13991,No Parking AnyTime Both Directions,40.45442216,-80.05062336,0,0,0,0,1,0
13992,No Parking AnyTime Both Directions,40.45385512,-80.05012558,0,0,0,0,1,0
13993,No Parking AnyTime Both Directions,40.45364694,-80.04991905,0,0,0,0,1,0
13994,No Parking AnyTime Both Directions,40.45336528,-80.04967229,0,0,0,0,1,0
13995,No Parking Anytime Left,40.45277986,-80.05931489,0,0,0,0,1,0
13996,No Parking AnyTime Both Directions,40.44831187,-80.05784043,0,0,0,0,1,0
13997,No Parking AnyTime Both Directions,40.45613343,-80.05656078,0,0,0,0,1,0
13998,No Parking AnyTime Both Directions,40.45651916,-80.05696312,0,0,0,0,1,0
13999,No Parking AnyTime Both Directions,40.45693346,-80.05734399,0,0,0,0,1,0
14000,No Parking AnyTime Both Directions,40.45714571,-80.05751833,0,0,0,0,1,0
14001,No Parking AnyTime Both Directions,40.45741918,-80.05749564,0,0,0,0,1,0
14002,No Parking AnyTime Both Directions,40.45757633,-80.05735885,0,0,0,0,1,0
14003,Stop,40.45042892,-79.94492142,0,0,0,1,0,0
14004,No Parking AnyTime Both Directions,40.45769470000001,-80.05672853,0,0,0,0,1,0
14005,No Parking AnyTime Both Directions,40.45773143,-80.05581658,0,0,0,0,1,0
14006,No Parking AnyTime Both Directions,40.45779266,-80.05530428,0,0,0,0,1,0
14007,No Parking AnyTime Both Directions,40.45806613,-80.05476783,0,0,0,0,1,0
14008,No Parking AnyTime Both Directions,40.45816613,-80.05460506,0,0,0,0,1,0
14009,No Parking AnyTime Both Directions,40.45646405,-80.05589789,0,0,0,0,1,0
14010,No Parking AnyTime Both Directions,40.45701101,-80.05640482,0,0,0,0,1,0
14011,No Parking AnyTime Both Directions,40.45722122,-80.05660174,0,0,0,0,1,0
14012,No Parking AnyTime Both Directions,40.45748329,-80.05561469,0,0,0,0,1,0
14013,No Parking AnyTime Both Directions,40.45700777,-80.05517212,0,0,0,0,1,0
14014,No Parking AnyTime Both Directions,40.45653573,-80.05539536,0,0,0,0,1,0
14015,No Parking AnyTime Both Directions,40.45619355,-80.05599229,0,0,0,0,1,0
14016,No Parking AnyTime Both Directions,40.45610171,-80.05618541,0,0,0,0,1,0
14017,No Parking AnyTime Both Directions,40.45654370000001,-80.05472989,0,0,0,0,1,0
14018,No Parking AnyTime Both Directions,40.4562338,-80.05444021,0,0,0,0,1,0
14019,No Parking AnyTime Both Directions,40.45601676,-80.05424317,0,0,0,0,1,0
14020,No Parking AnyTime Both Directions,40.45577192,-80.05400714,0,0,0,0,1,0
14021,No Parking AnyTime Both Directions,40.45557804,-80.05382418,0,0,0,0,1,0
14022,No Parking AnyTime Both Directions,40.45525944,-80.05352575,0,0,0,0,1,0
14023,No Parking AnyTime Both Directions,40.45499259,-80.05324843,0,0,0,0,1,0
14024,No Parking AnyTime Both Directions,40.45474155,-80.05304190000003,0,0,0,0,1,0
14025,No Parking AnyTime Both Directions,40.45455657,-80.05286097,0,0,0,0,1,0
14026,No Parking AnyTime Both Directions,40.45405858,-80.05240075,0,0,0,0,1,0
14027,No Parking AnyTime Both Directions,40.45383509,-80.05218349,0,0,0,0,1,0
14028,No Parking AnyTime Both Directions,40.45350532,-80.05188252,0,0,0,0,1,0
14029,No Parking AnyTime Both Directions,40.45300821,-80.05139704,0,0,0,0,1,0
14030,No Parking AnyTime Both Directions,40.45541501,-80.05253597,0,0,0,0,1,0
14031,No Parking AnyTime Both Directions,40.45577421,-80.05303217,0,0,0,0,1,0
14032,No Parking AnyTime Both Directions,40.45593953,-80.05316359999998,0,0,0,0,1,0
14033,No Parking AnyTime Both Directions,40.45606606,-80.05316359999998,0,0,0,0,1,0
14034,No Parking AnyTime Both Directions,40.45611876,-80.05333258,0,0,0,0,1,0
14035,No Parking AnyTime Both Directions,40.45627694,-80.05336477,0,0,0,0,1,0
14036,No Parking AnyTime Both Directions,40.45623612,-80.05344255,0,0,0,0,1,0
14037,Stop Sign Ahead,40.4506963,-79.94432865,0,1,0,0,0,0
14038,No Parking AnyTime Both Directions,40.45654119,-80.05360004,0,0,0,0,1,0
14039,No Parking AnyTime Both Directions,40.45670607,-80.05375293,0,0,0,0,1,0
14040,No Parking AnyTime Both Directions,40.45698363,-80.05398896,0,0,0,0,1,0
14041,No Parking AnyTime Both Directions,40.45721017,-80.05421427,0,0,0,0,1,0
14042,No Parking AnyTime Both Directions,40.45754079,-80.0545415,0,0,0,0,1,0
14043,No Parking AnyTime Both Directions,40.45740201,-80.0544009,0,0,0,0,1,0
14044,No Parking AnyTime Both Directions,40.45778161,-80.05472545,0,0,0,0,1,0
14045,No Parking AnyTime Both Directions,40.45702598,-80.04958634,0,0,0,0,1,0
14046,No Parking AnyTime Both Directions,40.45661576,-80.04919205,0,0,0,0,1,0
14047,No Parking AnyTime Both Directions,40.45633820000001,-80.04895066,0,0,0,0,1,0
14048,Stop Sign Ahead,40.44522252,-79.95001612,0,1,0,0,0,0
14049,Stop Sign Ahead,40.38969365,-80.02433883,0,1,0,0,0,0
14050,Opposing Traffic Does Not Stop (plaque),40.43761467,-79.93417454,0,0,1,0,0,0
14051,Except Right Turn (plaque),40.38826578,-79.99597711,1,0,0,0,0,0
14052,Yield,40.38619473,-80.00774845,0,0,1,0,0,0
14053,Yield,40.38617822,-80.00771124,0,0,1,0,0,0
14054,Stop Sign Ahead,40.43135121,-80.01458493,0,1,0,0,0,0
14055,Stop Sign Ahead,40.45867204,-79.92622561,0,1,0,0,0,0
14056,Stop Sign Ahead,40.4702485,-79.95653093,0,1,0,0,0,0
14057,Stop Sign Ahead,40.46911194,-79.95831058,0,1,0,0,0,0
14058,Stop Sign Ahead,40.46968175,-79.95837395,0,1,0,0,0,0
14059,Stop Sign Ahead,40.46220501,-79.94211238,0,1,0,0,0,0
14060,Stop Sign Ahead,40.46223970000001,-79.94127553,0,1,0,0,0,0
14061,Traffic From Left (Right) Does Not Stop (plaque),40.44969888,-79.93987446,0,0,1,0,0,0
14062,Stop Sign Ahead,40.49666515,-80.00791005,0,1,0,0,0,0
14063,Opposing Traffic Does Not Stop (plaque),40.44955192,-79.93984227,0,0,1,0,0,0
14064,Stop Sign Ahead,40.45910964,-79.93508609999998,0,1,0,0,0,0
14065,Stop Sign Ahead,40.45967698,-79.93548575,0,1,0,0,0,0
14066,Stop Sign Ahead,40.46535705,-80.01014544,0,1,0,0,0,0
14067,Stop Sign Ahead,40.44738811,-79.91656954,0,1,0,0,0,0
14068,Stop Sign Ahead,40.45879699,-79.96198177,0,1,0,0,0,0
14069,Stop Sign Ahead,40.45928056,-79.96105471,0,1,0,0,0,0
14070,Stop Sign Ahead,40.43874155,-79.89666897,0,1,0,0,0,0
14071,Stop Sign Ahead,40.4278476,-79.91536265,0,1,0,0,0,0
14072,Yield,40.42970489,-79.92371045,0,0,1,0,0,0
14073,Yield,40.42262759,-79.93396877,0,0,1,0,0,0
14074,Stop Sign Ahead,40.43874509,-79.94573125,0,1,0,0,0,0
14075,Stop Sign Ahead,40.43906355,-79.94668221,0,1,0,0,0,0
14076,Except Right Turn (plaque),40.38686275,-79.98887626,1,0,0,0,0,0
14077,Except Right Turn (plaque),40.47889681,-80.03534133,1,0,0,0,0,0
14078,Traffic From Left (Right) Does Not Stop (plaque),40.43411782,-80.01121992,0,0,1,0,0,0
14079,Stop Sign Ahead,40.43630635,-80.01554364,0,1,0,0,0,0
14080,Except Right Turn (plaque),40.42501015,-79.95293884,1,0,0,0,0,0
14081,Stop Sign Ahead,40.43561564,-80.03390648,0,1,0,0,0,0
14082,Opposing Traffic Does Not Stop (plaque),40.37383107,-79.91193192,0,0,1,0,0,0
14083,Opposing Traffic Does Not Stop (plaque),40.37378611,-79.91211967,0,0,1,0,0,0
14084,Stop Sign Ahead,40.37432148,-79.9114974,0,1,0,0,0,0
14085,Stop Sign Ahead,40.49672414,-80.01059709999998,0,1,0,0,0,0
14086,Opposing Traffic Does Not Stop (plaque),40.42695945,-79.98218193,0,0,1,0,0,0
14087,Traffic From Left (Right) Does Not Stop (plaque),40.42710325,-79.98210876,0,0,1,0,0,0
14088,Stop Sign Ahead,40.41787351,-79.9790655,0,1,0,0,0,0
14089,Cross Traffic Does Not Stop (plaque),40.45819739,-80.01395977,0,0,1,0,0,0
14090,Traffic From Left (Right) Does Not Stop (plaque),40.43123189999999,-80.01063881,0,0,1,0,0,0
14091,Opposing Traffic Does Not Stop (plaque),40.43113311,-80.01072507,0,0,1,0,0,0
14092,Opposing Traffic Does Not Stop (plaque),40.43095884,-80.01042393,0,0,1,0,0,0
14093,Stop Sign Ahead,40.45069632,-79.92970168,0,1,0,0,0,0
14094,Stop Sign Ahead,40.44000647,-80.04973749,0,1,0,0,0,0
14095,Stop Sign Ahead,40.45097962,-80.06953877,0,1,0,0,0,0
14096,Except Right Turn (plaque),40.48139946,-79.9191333,1,0,0,0,0,0
14097,Except Right Turn (plaque),40.47409194,-80.00042815,1,0,0,0,0,0
14098,Cross Traffic Does Not Stop (plaque),40.46697235,-79.9104686,0,0,1,0,0,0
14099,Yield,40.42895515,-79.99912868,0,0,1,0,0,0
14100,Yield,40.42924303,-79.99901334,0,0,1,0,0,0
14101,Yield,40.42936757,-79.99938885,0,0,1,0,0,0
14102,Opposing Traffic Does Not Stop (plaque),40.43708803,-79.95936389,0,0,1,0,0,0
14103,Traffic From Left (Right) Does Not Stop (plaque),40.43721868,-79.95951409,0,0,1,0,0,0
14104,Yield,40.42040752,-79.90147623,0,0,1,0,0,0
14105,Opposing Traffic Does Not Stop (plaque),40.38602854,-79.99208025,0,0,1,0,0,0
14106,Opposing Traffic Does Not Stop (plaque),40.38603263,-79.99194882,0,0,1,0,0,0
14107,Stop Sign Ahead,40.39348361,-79.98163520000001,0,1,0,0,0,0
14108,Stop Sign Ahead,40.4553942,-79.90235616,0,1,0,0,0,0
14109,Stop Sign Ahead,40.45627179,-79.90208258,0,1,0,0,0,0
14110,Stop Sign Ahead,40.45592892,-79.90350951,0,1,0,0,0,0
14111,Stop Sign Ahead,40.45215721,-79.88502373,0,1,0,0,0,0
14112,Except Right Turn (plaque),40.48515234,-80.02506929,1,0,0,0,0,0
14113,Cross Traffic Does Not Stop (plaque),40.42127657,-79.99382201,0,0,1,0,0,0
14114,Traffic From Left (Right) Does Not Stop (plaque),40.47309672,-79.91516906,0,0,1,0,0,0
14115,Opposing Traffic Does Not Stop (plaque),40.47326811,-79.91511542,0,0,1,0,0,0
14116,Stop Sign Ahead,40.47314568,-79.91549092,0,1,0,0,0,0
14117,Stop Sign Ahead,40.47647763,-79.92417498,0,1,0,0,0,0
14118,Yield,40.43548406,-80.01299442,0,0,1,0,0,0
14119,Stop Sign Ahead,40.4823875,-80.0363065,0,1,0,0,0,0
14120,Cross Traffic Does Not Stop (plaque),40.48280368,-80.03643525,0,0,1,0,0,0
14121,Cross Traffic Does Not Stop (plaque),40.48293109,-80.03661129,0,0,1,0,0,0
14122,Yield,40.47885395,-80.04270625,0,0,1,0,0,0
14123,Yield,40.47928035,-80.04329098,0,0,1,0,0,0
14124,Yield,40.4793742,-80.04336071,0,0,1,0,0,0
14125,Stop Sign Ahead,40.478219,-79.92054954,0,1,0,0,0,0
14126,Except Right Turn (plaque),40.43166301,-79.92422762,1,0,0,0,0,0
14127,Stop Sign Ahead,40.41571969,-80.02588919,0,1,0,0,0,0
14128,Cross Traffic Does Not Stop (plaque),40.44393182,-80.05561025,0,0,1,0,0,0
14129,Stop Sign Ahead,40.47529588,-79.93830276,0,1,0,0,0,0
14130,Opposing Traffic Does Not Stop (plaque),40.45749338,-80.05113889,0,0,1,0,0,0
14131,Traffic From Left (Right) Does Not Stop (plaque),40.4574343,-80.05124617,0,0,1,0,0,0
14132,Traffic From Left (Right) Does Not Stop (plaque),40.45756083,-80.05119521,0,0,1,0,0,0
14133,Cross Traffic Does Not Stop (plaque),40.40163436,-80.01454798,0,0,1,0,0,0
14134,Cross Traffic Does Not Stop (plaque),40.40177632,-80.01463649,0,0,1,0,0,0
14135,Stop Sign Ahead,40.48461025,-79.92898566,0,1,0,0,0,0
14136,Stop Sign Ahead,40.43644174,-80.05053919,0,1,0,0,0,0
14137,Stop Sign Ahead,40.42813293,-79.92243518,0,1,0,0,0,0
14138,Stop Sign Ahead,40.42711205,-79.92302527,0,1,0,0,0,0
14139,Stop Sign Ahead,40.41051162,-79.97721202,0,1,0,0,0,0
14140,Stop Sign Ahead,40.44001776,-79.93081219999998,0,1,0,0,0,0
14141,Stop Sign Ahead,40.42237304,-79.92894045,0,1,0,0,0,0
14142,Stop Sign Ahead,40.42101607,-79.92853544,0,1,0,0,0,0
14143,Stop Sign Ahead,40.42207393,-79.92833459999999,0,1,0,0,0,0
14144,Stop Sign Ahead,40.42180616,-79.92929019,0,1,0,0,0,0
14145,Stop Sign Ahead,40.42200831,-79.92813416,0,1,0,0,0,0
14146,Stop Sign Ahead,40.39641726,-79.9916015,0,1,0,0,0,0
14147,Stop Sign Ahead,40.43751328,-80.05375364,0,1,0,0,0,0
14148,Except Right Turn (plaque),40.40170287,-80.04447346,1,0,0,0,0,0
14149,Opposing Traffic Does Not Stop (plaque),40.43519538,-79.96326883,0,0,1,0,0,0
14150,Yield,40.4353032,-79.94715113,0,0,1,0,0,0
14151,Yield,40.43532158,-79.94696874,0,0,1,0,0,0
14152,Yield,40.43615452,-79.94626063,0,0,1,0,0,0
14153,Stop Sign Ahead,40.46357864,-79.91270156,0,1,0,0,0,0
14154,Stop Sign Ahead,40.46310316,-79.91198273,0,1,0,0,0,0
14155,Stop Sign Ahead,40.46366639,-79.91193177,0,1,0,0,0,0
14156,Stop Sign Ahead,40.46307051,-79.91262914,0,1,0,0,0,0
14157,Stop Sign Ahead,40.46683175,-80.01036572,0,1,0,0,0,0
14158,Stop Sign Ahead,40.46751534,-80.00998485,0,1,0,0,0,0
14159,Stop Sign Ahead,40.46621345,-80.01013123,0,1,0,0,0,0
14160,Traffic From Left (Right) Does Not Stop (plaque),40.42475184,-79.98363033,0,0,1,0,0,0
14161,Opposing Traffic Does Not Stop (plaque),40.47061896,-79.93292882,0,0,1,0,0,0
14162,Opposing Traffic Does Not Stop (plaque),40.48831039,-79.92565776,0,0,1,0,0,0
14163,Stop Sign Ahead,40.42813651,-80.05551629,0,1,0,0,0,0
14164,Traffic From Left (Right) Does Not Stop (plaque),40.48820839,-79.92549146,0,0,1,0,0,0
14165,Stop Sign Ahead,40.39015729,-80.01887912,0,1,0,0,0,0
14166,Traffic From Left (Right) Does Not Stop (plaque),40.47054551,-79.93281617,0,0,1,0,0,0
14167,Stop Sign Ahead,40.48134024,-79.9171793,0,1,0,0,0,0
14168,Stop Sign Ahead,40.46308274,-79.99114321,0,1,0,0,0,0
14169,Stop Sign Ahead,40.46377861,-79.99157773,0,1,0,0,0,0
14170,Stop Sign Ahead,40.47908207,-79.9350776,0,1,0,0,0,0
14171,Except Right Turn (plaque),40.44736025,-80.03541596,1,0,0,0,0,0
14172,Stop Sign Ahead,40.42774836,-79.97980645,0,1,0,0,0,0
14173,Stop Sign Ahead,40.4131742,-80.02065241,0,1,0,0,0,0
14174,Opposing Traffic Does Not Stop (plaque),40.43646002,-79.95426189,0,0,1,0,0,0
14175,Stop Sign Ahead,40.43973358,-80.02465407,0,1,0,0,0,0
14176,Stop Sign Ahead,40.47402659,-80.03173641,0,1,0,0,0,0
14177,Stop Sign Ahead,40.40435277,-80.02125293,0,1,0,0,0,0
14178,Yield,40.43278131,-79.93613509,0,0,1,0,0,0
14179,Stop Sign Ahead,40.42998635,-79.9762308,0,1,0,0,0,0
14180,Yield,40.43299567,-79.93699608,0,0,1,0,0,0
14181,Stop Sign Ahead,40.42875979,-79.97093145,0,1,0,0,0,0
14182,Traffic From Left (Right) Does Not Stop (plaque),40.46599031,-79.96658351,0,0,1,0,0,0
14183,Traffic From Left (Right) Does Not Stop (plaque),40.46580728,-79.96662788,0,0,1,0,0,0
14184,Opposing Traffic Does Not Stop (plaque),40.46590115,-79.96675395,0,0,1,0,0,0
14185,Stop Sign Ahead,40.45366964,-79.98197636,0,1,0,0,0,0
14186,Stop Sign Ahead,40.45504525,-79.97998884,0,1,0,0,0,0
14187,Stop Sign Ahead,40.45614734,-79.97855922,0,1,0,0,0,0
14188,Stop Sign Ahead,40.43453094,-79.93339119,0,1,0,0,0,0
14189,Opposing Traffic Does Not Stop (plaque),40.42877501,-80.00732923,0,0,1,0,0,0
14190,Stop Sign Ahead,40.46889096,-79.91792659,0,1,0,0,0,0
14191,Stop Sign Ahead,40.47259303,-79.91132809999998,0,1,0,0,0,0
14192,Except Right Turn (plaque),40.37873728,-79.98954499999998,1,0,0,0,0,0
14193,Stop Sign Ahead,40.46738022,-80.00533879999998,0,1,0,0,0,0
14194,Opposing Traffic Does Not Stop (plaque),40.43610896,-79.95608282,0,0,1,0,0,0
14195,Stop Sign Ahead,40.45842541,-80.00744545,0,1,0,0,0,0
14196,Stop Sign Ahead,40.45925806,-80.00828767,0,1,0,0,0,0
14197,Stop Sign Ahead,40.48254811,-80.04386689,0,1,0,0,0,0
14198,Stop Sign Ahead,40.41424293,-79.99361649,0,1,0,0,0,0
14199,Stop Sign Ahead,40.41436341,-79.9921976,0,1,0,0,0,0
14200,Stop Sign Ahead,40.43277582,-80.02119424,0,1,0,0,0,0
14201,Stop Sign Ahead,40.36802921,-79.91190263,0,1,0,0,0,0
14202,Stop Sign Ahead,40.45542562,-79.92343858,0,1,0,0,0,0
14203,Yield,40.48697569,-79.91559379,0,0,1,0,0,0
14204,Stop Sign Ahead,40.45226606,-79.96651438,0,1,0,0,0,0
14205,Stop Sign Ahead,40.45220891,-79.96750143,0,1,0,0,0,0
14206,Traffic From Left (Right) Does Not Stop (plaque),40.38940819,-80.01734470000002,0,0,1,0,0,0
14207,Opposing Traffic Does Not Stop (plaque),40.43032505,-80.01359778,0,0,1,0,0,0
14208,Yield,40.43043529999999,-80.01361183,0,0,1,0,0,0
14209,Yield,40.43055984,-80.01358769,0,0,1,0,0,0
14210,Traffic From Left (Right) Does Not Stop (plaque),40.43591876,-79.95605149,0,0,1,0,0,0
14211,Cross Traffic Does Not Stop (plaque),40.43789295,-79.99894255,0,0,1,0,0,0
14212,Cross Traffic Does Not Stop (plaque),40.43788285,-79.99915028,0,0,1,0,0,0
14213,Stop Sign Ahead,40.42724215,-79.97017356,0,1,0,0,0,0
14214,Traffic From Left (Right) Does Not Stop (plaque),40.42866411,-79.96951955,0,0,1,0,0,0
14215,Traffic From Left (Right) Does Not Stop (plaque),40.42872764,-79.96922183,0,0,1,0,0,0
14216,Opposing Traffic Does Not Stop (plaque),40.42879502,-79.96941831,0,0,1,0,0,0
14217,Traffic From Left (Right) Does Not Stop (plaque),40.42382602,-79.9686686,0,0,1,0,0,0
14218,Opposing Traffic Does Not Stop (plaque),40.42374843,-79.96855327,0,0,1,0,0,0
14219,Stop Sign Ahead,40.46689837,-79.95567276,0,1,0,0,0,0
14220,Stop Sign Ahead,40.46729832,-79.95565935,0,1,0,0,0,0
14221,Yield,40.44978727,-80.02479652,0,0,1,0,0,0
14222,Cross Traffic Does Not Stop (plaque),40.44865968,-79.93928732,0,0,1,0,0,0
14223,Stop Sign Ahead,40.44135125,-79.92774823,0,1,0,0,0,0
14224,Yield,40.44280708,-80.0825238,0,0,1,0,0,0
14225,Stop Sign Ahead,40.4212535,-79.93990296,0,1,0,0,0,0
14226,Stop Sign Ahead,40.43723287,-79.91358659999999,0,1,0,0,0,0
14227,Except Right Turn (plaque),40.38555614,-80.01201845,1,0,0,0,0,0
14228,Yield,40.43592481,-79.95474378,0,0,1,0,0,0
14229,Opposing Traffic Does Not Stop (plaque),40.43749826,-79.9137529,0,0,1,0,0,0
14230,Stop Sign Ahead,40.46865154,-79.91639594,0,1,0,0,0,0
14231,Yield,40.48976771,-80.03608642,0,0,1,0,0,0
14232,Stop Sign Ahead,40.43673475,-79.91372608,0,1,0,0,0,0
14233,Yield,40.45867709,-79.95700586,0,0,1,0,0,0
14234,Yield,40.45547883,-79.9662101,0,0,1,0,0,0
14235,Yield,40.44061498,-79.99499444,0,0,1,0,0,0
14236,Yield,40.46343699,-79.95261519,0,0,1,0,0,0
14237,Stop Sign Ahead,40.41577397,-80.01235471,0,1,0,0,0,0
14238,Except Right Turn (plaque),40.41582706,-80.01291529,1,0,0,0,0,0
14239,Yield,40.41937487,-79.92692715,0,0,1,0,0,0
14240,All Traffic Must Turn Right,40.42474158,-79.98472814,1,0,0,0,0,0
14241,No Parking In This Street Fire Lane,40.45130775,-79.93186109999998,0,0,0,0,1,0
14242,Loading Zone (plaque),40.44322177,-79.99866791,0,0,0,0,1,0
14243,Stop,40.36877835,-79.91560778,0,0,0,1,0,0
14244,Stop,40.36882964,-79.91553795,0,0,0,1,0,0
14245,No Parking AnyTime Both Directions,40.36861945,-79.91912579,0,0,0,0,1,0
14246,No Parking AnyTime Both Directions,40.36779611,-79.91741939,0,0,0,0,1,0
14247,No Parking Or Stopping,40.43605686,-79.99760353,0,0,0,0,1,0
14248,No Parking Or Stopping,40.43712184,-79.99710209,0,0,0,0,1,0
14249,No Parking Or Stopping,40.43707375,-79.9969266,0,0,0,0,1,0
14250,No Parking Anytime Left,40.45502506,-80.03106004,0,0,0,0,1,0
14251,No Parking Anytime Right,40.42874528,-79.99219873,0,0,0,0,1,0
14252,No Parking Anytime Left,40.42891066,-79.99219094,0,0,0,0,1,0
14253,No Parking Or Stopping,40.42910258,-79.9921963,0,0,0,0,1,0
14254,No Parking Or Stopping,40.42924754,-79.99219242,0,0,0,0,1,0
14255,No Parking Or Stopping,40.42933534,-79.99212268,0,0,0,0,1,0
14256,No Parking Or Stopping,40.42942313,-79.99223533,0,0,0,0,1,0
14257,No Parking Or Stopping,40.42938638,-79.99444279,0,0,0,0,1,0
14258,No Parking Or Stopping,40.42948642,-79.99443474,0,0,0,0,1,0
14259,No Parking in this Street,40.47158491,-79.96603932,0,0,0,0,1,0
14260,No Parking in this Street,40.47158491,-79.96603932,0,0,0,0,1,0
14261,No Parking in this Street,40.47169268,-79.9659014,0,0,0,0,1,0
14262,No Parking in this Street,40.47134785,-79.96549649,0,0,0,0,1,0
14263,No Parking in this Street,40.47099893,-79.96522847,0,0,0,0,1,0
14264,No Parking in this Street,40.47107035,-79.96511582,0,0,0,0,1,0
14265,No Parking Anytime Right,40.45911388,-79.90199357,0,0,0,0,1,0
14266,No Parking In This Street Fire Lane,40.45892375,-79.90060254,0,0,0,0,1,0
14267,No Parking In This Street Fire Lane,40.45887069,-79.90031822,0,0,0,0,1,0
14268,No Parking In This Street Fire Lane,40.45880238,-79.90005805,0,0,0,0,1,0
14269,No Parking In This Street Fire Lane,40.45870531,-79.89963493,0,0,0,0,1,0
14270,No Parking In This Street Fire Lane,40.45851756,-79.89882491,0,0,0,0,1,0
14271,No Parking In This Street Fire Lane,40.4584338,-79.89841196,0,0,0,0,1,0
14272,No Parking In This Street Fire Lane,40.45831135,-79.898134,0,0,0,0,1,0
14273,No Parking In This Street Fire Lane,40.45827449,-79.89795211,0,0,0,0,1,0
14274,No Parking In This Street Fire Lane,40.45820102,-79.89765975,0,0,0,0,1,0
14275,No Parking In This Street Fire Lane,40.45813979,-79.89735934,0,0,0,0,1,0
14276,No Parking In This Street Fire Lane,40.45795611,-79.89653859,0,0,0,0,1,0
14277,No Parking AnyTime Both Directions,40.45786224,-79.89606652,0,0,0,0,1,0
14278,No Parking AnyTime Both Directions,40.45809599,-79.89596067,0,0,0,0,1,0
